QualifiedType,QualifiedProperty,MinOccurs,MaxOccurs,Definition
scr:AlienDeportationType,scr:TravelDocumentReceivedDate,0,unbounded,
scr:AlienDeportationType,scr:TravelDocumentRequestDate,0,unbounded,
scr:AlienDeportationType,scr:DesignatedCountryOfDeportationID,0,unbounded,
scr:AlienDeportationType,scr:EscortReasonCategoryText,0,unbounded,
scr:AlienDeportationType,scr:AlienDeportationAugmentationPoint,0,unbounded,
scr:AlienDetentionType,im:AlienCustodyCategoryDescriptionText,0,unbounded,
scr:AlienDetentionType,im:AlienCustodyCategoryText,0,unbounded,
scr:AlienDetentionType,scr:MedicationText,0,unbounded,
scr:AlienDetentionType,scr:InmateNumberID,0,unbounded,
scr:AlienDetentionType,scr:ProjectedReleaseDate,0,unbounded,
scr:AlienDetentionType,scr:ReleaseReasonCategoryDescriptionText,0,unbounded,
scr:AlienDetentionType,j:SentenceDate,0,unbounded,
scr:AlienDetentionType,scr:ReleaseReasonCategory,0,unbounded,
scr:AlienDetentionType,scr:AlienDetentionAugmentationPoint,0,unbounded,
im:AlienEncounterType,im:AlienIncidentRoleDescriptionText,0,unbounded,
im:AlienEncounterType,im:AlienIncidentSequenceID,0,unbounded,
im:AlienEncounterType,im:AlienMandatoryDetentionIndicator,0,unbounded,
im:AlienEncounterType,im:AlienPhotoIndicator,0,unbounded,
im:AlienEncounterType,im:AlienSmuggledIndicator,0,unbounded,
im:AlienEncounterType,im:AlienSmuggledCostAmount,0,unbounded,
im:AlienEncounterType,im:AlienPossessSSNIndicator,0,unbounded,
im:AlienEncounterType,im:AlienVoluntaryReturnIndicator,0,unbounded,
im:AlienEncounterType,scr:Enforcement,0,unbounded,
im:AlienEncounterType,im:AlienLookoutIndicator,0,unbounded,
im:AlienEncounterType,im:AlienRecidivistIndicator,0,unbounded,
im:AlienEncounterType,im:AlienBorderCrossingIndicator,0,unbounded,
im:AlienEncounterType,im:AlienAsylumRequestIndicator,0,unbounded,
im:AlienEncounterType,im:AlienEncounterAugmentationPoint,0,unbounded,
scr:AlienEntryStatusType,scr:EntryStatusCategory,0,unbounded,
scr:AlienEntryStatusType,scr:AlienEntryStatusAugmentationPoint,0,unbounded,
im:AlienExchangeVisitorAdmissionType,im:BinationalCommissionTotalFundingSupportAmount,0,unbounded,
im:AlienExchangeVisitorAdmissionType,im:AlienExchangeVisitorProgram,0,unbounded,
im:AlienExchangeVisitorAdmissionType,im:FinancialInformationText,0,unbounded,
im:AlienExchangeVisitorAdmissionType,im:InactiveStatus,0,unbounded,
im:AlienExchangeVisitorAdmissionType,im:TotalPersonalFundAmount,0,unbounded,
im:AlienExchangeVisitorAdmissionType,im:PL94-484AmendedIndicator,0,unbounded,
im:AlienExchangeVisitorAdmissionType,im:SEVISStatusChangedDate,0,unbounded,
im:AlienExchangeVisitorAdmissionType,im:SponsorReceivedUSGovernmentFundIndicator,0,unbounded,
im:AlienExchangeVisitorAdmissionType,im:SubjectDescriptionText,0,unbounded,
im:AlienExchangeVisitorAdmissionType,im:EnrollmentApplicationSubmissionDate,0,unbounded,
im:AlienExchangeVisitorAdmissionType,im:EnrollmentApplicationSubmissionOfficerIdentification,0,unbounded,
im:AlienExchangeVisitorAdmissionType,im:TotalAgencyFundingSupportAmount,0,unbounded,
im:AlienExchangeVisitorAdmissionType,im:TotalHomeGovernmentFundingSupportAmount,0,unbounded,
im:AlienExchangeVisitorAdmissionType,im:TotalInternationalOrganizationFundingSupportAmount,0,unbounded,
im:AlienExchangeVisitorAdmissionType,im:TotalOtherOrganizationFundingSupportAmount,0,unbounded,
im:AlienExchangeVisitorAdmissionType,im:TotalSponsorFundingSupportAmount,0,unbounded,
im:AlienExchangeVisitorAdmissionType,im:TwoYearRequirementIndicator,0,unbounded,
im:AlienExchangeVisitorAdmissionType,im:TwoYearGovernmentFinancialSupportIndicator,0,unbounded,
im:AlienExchangeVisitorAdmissionType,im:TwoYearSkillsIndicator,0,unbounded,
im:AlienExchangeVisitorAdmissionType,im:ExchangeVisitorTerminationReason,0,unbounded,
im:AlienExchangeVisitorAdmissionType,im:ProgramBeginDate,0,unbounded,
im:AlienExchangeVisitorAdmissionType,im:ProgramEndDate,0,unbounded,
im:AlienExchangeVisitorAdmissionType,im:AdmissionIdentification,0,unbounded,
im:AlienExchangeVisitorAdmissionType,im:ProgramEnrolled,0,unbounded,
im:AlienExchangeVisitorAdmissionType,im:SEVISPersonDependentAssociation,0,unbounded,
im:AlienExchangeVisitorAdmissionType,im:AlienExchangeVisitorAdmissionAugmentationPoint,0,unbounded,
im:AlienExchangeVisitorRoleType,im:ExchangeVisitorAdmission,0,unbounded,
im:AlienExchangeVisitorRoleType,scr:ExchangeVisitorCategoryDescriptionText,0,unbounded,
im:AlienExchangeVisitorRoleType,scr:ExchangeVisitorCategoryCode,0,unbounded,
im:AlienExchangeVisitorRoleType,im:AlienExchangeVisitorRoleAugmentationPoint,0,unbounded,
scr:AlienExchangeVisitorType,scr:AlienExchangeVisitorAugmentationPoint,0,unbounded,
im:AlienIDDetailsType,im:AlienNumber,0,unbounded,
im:AlienIDDetailsType,im:AlienMiscellaneousNumber,0,unbounded,
im:AlienIDDetailsType,im:AlienIDDetailsAugmentationPoint,0,unbounded,
im:AlienMatchCandidateType,im:MatchCandidateRankNumeric,0,unbounded,
im:AlienMatchCandidateType,im:MatchCandidateDetainedDate,0,unbounded,
im:AlienMatchCandidateType,im:MatchCandidateLeftFingerScoreNumeric,0,unbounded,
im:AlienMatchCandidateType,im:MatchCandidateStatus,0,unbounded,
im:AlienMatchCandidateType,im:MatchCandidateOverallFingerScoreNumeric,0,unbounded,
im:AlienMatchCandidateType,im:MatchCandidateOverallMatchDecisionStatusText,0,unbounded,
im:AlienMatchCandidateType,im:MatchCandidateRightFingerScoreNumeric,0,unbounded,
im:AlienMatchCandidateType,im:AlienMatchCandidateAugmentationPoint,0,unbounded,
im:AlienMiscellaneousNumberIDType,im:AlienMiscellaneousIdentification,0,unbounded,
im:AlienMiscellaneousNumberIDType,im:AlienMiscellaneousNumberIDAugmentationPoint,0,unbounded,
im:AlienRoleType,im:AlienSpecialClassCodeDescriptionText,0,unbounded,
im:AlienRoleType,im:AlienIDDetails,0,unbounded,
im:AlienRoleType,scr:AlienDetention,0,unbounded,
im:AlienRoleType,im:AlienEncounter,0,unbounded,
im:AlienRoleType,im:AlienLocation,0,unbounded,
im:AlienRoleType,im:AlienMatchCandidate,0,unbounded,
im:AlienRoleType,im:AlienAlert,0,unbounded,
im:AlienRoleType,scr:EnforcementEncounter,0,unbounded,
im:AlienRoleType,im:AlienVoluntaryReturnIndicator,0,unbounded,
im:AlienRoleType,im:AlienSpecialClassCategoryText,0,unbounded,
im:AlienRoleType,im:AlienFelonDescriptionText,0,unbounded,
im:AlienRoleType,im:AlienFelonCategoryText,0,unbounded,
im:AlienRoleType,im:AlienFile,0,unbounded,
im:AlienRoleType,im:AlienCautionMedicalConditionCode,0,unbounded,
im:AlienRoleType,im:AlienPriorDeportationIndicator,0,unbounded,
im:AlienRoleType,im:AlienRoleAugmentationPoint,0,unbounded,
scr:AlienStatusWhenFoundType,scr:AlienStatusWhenFoundDescriptionText,0,unbounded,
scr:AlienStatusWhenFoundType,scr:AlienStatusWhenFoundCategory,0,unbounded,
scr:AlienStatusWhenFoundType,scr:AlienStatusWhenFoundAugmentationPoint,0,unbounded,
im:AlienStudentAdmissionType,im:AlienStudentDisciplinaryAction,0,unbounded,
im:AlienStudentAdmissionType,im:AcademicProgramText,0,unbounded,
im:AlienStudentAdmissionType,im:AcademicTermLengthQuantity,0,unbounded,
im:AlienStudentAdmissionType,im:CampusEmploymentFundsAmount,0,unbounded,
im:AlienStudentAdmissionType,im:EducationLevelCommentText,0,unbounded,
im:AlienStudentAdmissionType,im:EnglishRequirementMetIndicator,0,unbounded,
im:AlienStudentAdmissionType,im:IsNewIndicator,0,unbounded,
im:AlienStudentAdmissionType,im:NextSessionStartDate,0,unbounded,
im:AlienStudentAdmissionType,im:PresenceUnlawfulIndicator,0,unbounded,
im:AlienStudentAdmissionType,im:ReimbursementPaidIndicator,0,unbounded,
im:AlienStudentAdmissionType,im:AdmissionIdentification,0,unbounded,
im:AlienStudentAdmissionType,nc:CommentText,0,unbounded,
im:AlienStudentAdmissionType,im:CurrentSessionEndDate,0,unbounded,
im:AlienStudentAdmissionType,im:PrintedI20sQuantity,0,unbounded,
im:AlienStudentAdmissionType,im:LeftCountryIndicator,0,unbounded,
im:AlienStudentAdmissionType,im:ProgramBeginDate,0,unbounded,
im:AlienStudentAdmissionType,im:DependentExpensesEstimatedAmount,0,unbounded,
im:AlienStudentAdmissionType,im:SchoolTermLivingExpenseTotalAmount,0,unbounded,
im:AlienStudentAdmissionType,im:OtherSchoolTermExpensesText,0,unbounded,
im:AlienStudentAdmissionType,im:EstimatedTotalMiscellaneousSchoolTermExpenseAmount,0,unbounded,
im:AlienStudentAdmissionType,im:OtherFundsCommentText,0,unbounded,
im:AlienStudentAdmissionType,im:OtherFundsAmount,0,unbounded,
im:AlienStudentAdmissionType,im:PersonalFundsAmount,0,unbounded,
im:AlienStudentAdmissionType,im:SchoolProvidedTermFundsCommentText,0,unbounded,
im:AlienStudentAdmissionType,im:SchoolProvidedTermFundsAmount,0,unbounded,
im:AlienStudentAdmissionType,im:TermTuitionFeeTotalAmount,0,unbounded,
im:AlienStudentAdmissionType,im:TerminationReasonText,0,unbounded,
im:AlienStudentAdmissionType,im:Termination,0,unbounded,
im:AlienStudentAdmissionType,im:EducationLevelText,0,unbounded,
im:AlienStudentAdmissionType,im:AuthorizationToDropBelowFullTime,0,unbounded,
im:AlienStudentAdmissionType,im:StudentEmployment,0,unbounded,
im:AlienStudentAdmissionType,im:ProgramExtensionRequest,0,unbounded,
im:AlienStudentAdmissionType,im:Request,0,unbounded,
im:AlienStudentAdmissionType,im:Transfer,0,unbounded,
im:AlienStudentAdmissionType,im:EducationLevelClassification,0,unbounded,
im:AlienStudentAdmissionType,im:StudentTerminationClassification,0,unbounded,
im:AlienStudentAdmissionType,im:EducationLevelCode,0,unbounded,
im:AlienStudentAdmissionType,im:SEVISPersonDependentAssociation,0,unbounded,
im:AlienStudentAdmissionType,im:AlienStudentAdmissionAugmentationPoint,0,unbounded,
im:AlienStudentAuthorizationToDropBelowFullTimeType,im:AuthorizationFullResumptionDate,0,unbounded,
im:AlienStudentAuthorizationToDropBelowFullTimeType,im:AuthorizationDropBelowFullTimeCategoryText,0,unbounded,
im:AlienStudentAuthorizationToDropBelowFullTimeType,im:AuthorizationF1Indicator,0,unbounded,
im:AlienStudentAuthorizationToDropBelowFullTimeType,im:AlienStudentAuthorizationToDropBelowFullTimeAugmentationPoint,0,unbounded,
im:AlienStudentAuthorizationType,im:AuthorizationM1Indicator,0,unbounded,
im:AlienStudentAuthorizationType,im:AlienStudentAuthorizationAugmentationPoint,0,unbounded,
im:AlienStudentDisciplinaryActionType,im:DisciplinaryActionIdentification,0,unbounded,
im:AlienStudentDisciplinaryActionType,im:DisciplinaryActionIndicator,0,unbounded,
im:AlienStudentDisciplinaryActionType,im:AlienStudentDisciplinaryActionAugmentationPoint,0,unbounded,
im:AlienStudentEmploymentType,im:EmploymentOffCampusAuthorizationIndicator,0,unbounded,
im:AlienStudentEmploymentType,im:EmploymentRemarkText,0,unbounded,
im:AlienStudentEmploymentType,im:EmploymentTimeBasisText,0,unbounded,
im:AlienStudentEmploymentType,im:EmploymentCategoryText,0,unbounded,
im:AlienStudentEmploymentType,im:EmploymentDescriptionText,0,unbounded,
im:AlienStudentEmploymentType,im:EmploymentTime,0,unbounded,
im:AlienStudentEmploymentType,im:AlienStudentEmploymentAugmentationPoint,0,unbounded,
im:AlienStudentProgramExtensionRequestType,im:ExtensionRequestIdentification,0,unbounded,
im:AlienStudentProgramExtensionRequestType,im:AlienStudentProgramExtensionRequestAugmentationPoint,0,unbounded,
im:AlienStudentRoleType,im:AlienStudentAdmission,0,unbounded,
im:AlienStudentRoleType,im:AlienStudentRoleAugmentationPoint,0,unbounded,
nc:AmountType,nc:Amount,0,unbounded,
nc:AmountType,nc:Currency,0,unbounded,
nc:AmountType,nc:AmountAugmentationPoint,0,unbounded,
cbrn:AnalysisAlgorithmSettingType,cbrn:AnalysisAlgorithmSettingName,1,1,
cbrn:AnalysisAlgorithmSettingType,cbrn:AnalysisAlgorithmSettingValueText,1,1,
cbrn:AnalysisAlgorithmSettingType,cbrn:AnalysisAlgorithmSettingUnitsText,1,1,
cbrn:AnalysisAlgorithmSettingType,cbrn:AnalysisAlgorithmSettingAugmentationPoint,0,unbounded,
cbrn:AnalysisAlgorithmVersionType,cbrn:AnalysisAlgorithmComponentName,1,1,
cbrn:AnalysisAlgorithmVersionType,cbrn:AnalysisAlgorithmComponentVersionText,1,1,
cbrn:AnalysisAlgorithmVersionType,cbrn:AnalysisAlgorithmVersionAugmentationPoint,0,unbounded,
cbrn:AnalysisResultsType,cbrn:AnalysisStartDateTime,0,1,
cbrn:AnalysisResultsType,cbrn:AnalysisComputationDuration,0,1,
cbrn:AnalysisResultsType,cbrn:AnalysisAlgorithmName,0,1,
cbrn:AnalysisResultsType,cbrn:AnalysisAlgorithmCreatorName,0,1,
cbrn:AnalysisResultsType,cbrn:AnalysisAlgorithmDescriptionText,0,1,
cbrn:AnalysisResultsType,cbrn:AnalysisAlgorithmVersion,0,unbounded,
cbrn:AnalysisResultsType,cbrn:AnalysisAlgorithmSetting,0,unbounded,
cbrn:AnalysisResultsType,cbrn:AnalysisResultStatusCode,0,1,
cbrn:AnalysisResultsType,cbrn:AnalysisConfidenceValue,0,1,
cbrn:AnalysisResultsType,cbrn:AnalysisResultDescriptionText,0,1,
cbrn:AnalysisResultsType,cbrn:RadAlarm,0,unbounded,
cbrn:AnalysisResultsType,cbrn:NuclideAnalysisResults,0,1,
cbrn:AnalysisResultsType,cbrn:SpectrumPeakAnalysisResults,0,1,
cbrn:AnalysisResultsType,cbrn:GrossCountAnalysisResults,0,1,
cbrn:AnalysisResultsType,cbrn:DoseAnalysisResults,0,1,
cbrn:AnalysisResultsType,cbrn:ExposureAnalysisResults,0,1,
cbrn:AnalysisResultsType,cbrn:Fault,0,unbounded,
cbrn:AnalysisResultsType,cbrn:AnalysisResultsExtension,0,unbounded,
cbrn:AnalysisResultsType,cbrn:DerivedData,0,unbounded,
cbrn:AnalysisResultsType,cbrn:RadMeasurementGroup,0,unbounded,
cbrn:AnalysisResultsType,cbrn:RadMeasurement,0,unbounded,
cbrn:AnalysisResultsType,cbrn:AnalysisResultsAugmentationPoint,0,unbounded,
cbrn:Angle180Type,cbrn:unitsText,1,1,
cbrn:Angle90Type,cbrn:unitsText,1,1,
nc:AngularMeasureType,nc:AngularDegreeValue,0,unbounded,
nc:AngularMeasureType,nc:AngularMinuteValue,0,unbounded,
nc:AngularMeasureType,nc:AngularSecondValue,0,unbounded,
nc:AngularMeasureType,nc:AngularMeasureAugmentationPoint,0,unbounded,
m:AnomalyType,m:AnomalyCategory,0,unbounded,
m:AnomalyType,m:AnomalyContactInformation,0,unbounded,
m:AnomalyType,m:AnomalyDateTime,0,unbounded,
m:AnomalyType,m:AnomalyDescriptionText,0,unbounded,
m:AnomalyType,m:AnomalyLocation,0,unbounded,
m:AnomalyType,m:AnomalyAugmentationPoint,0,unbounded,
j:AppellateCaseDecisionType,j:AppellateCaseDecisionDate,0,unbounded,
j:AppellateCaseDecisionType,j:AppellateCaseDecisionDescriptionText,0,unbounded,
j:AppellateCaseDecisionType,j:AppellateCaseDecisionIdentification,0,unbounded,
j:AppellateCaseDecisionType,j:AppellateCaseDecisionIssuingJudge,0,unbounded,
j:AppellateCaseDecisionType,j:AppellateCaseDecisionName,0,unbounded,
j:AppellateCaseDecisionType,j:AppellateCaseDecisionOpinionIndicator,0,unbounded,
j:AppellateCaseDecisionType,j:AppellateCaseDecisionPrecedenceIndicator,0,unbounded,
j:AppellateCaseDecisionType,j:AppellateCaseDecisionReliefEffectiveDate,0,unbounded,
j:AppellateCaseDecisionType,j:AppellateCaseDecisionReliefIndicator,0,unbounded,
j:AppellateCaseDecisionType,j:AppellateCaseDecisionText,0,unbounded,
j:AppellateCaseDecisionType,j:AppellateCaseDecisionCategoryText,0,unbounded,
j:AppellateCaseDecisionType,j:AppellateCaseDecisionAugmentationPoint,0,unbounded,
j:AppellateCaseNoticeType,j:AppellateCaseNoticeDefendingAgency,0,unbounded,
j:AppellateCaseNoticeType,j:AppellateCaseNoticeFilingCourt,0,unbounded,
j:AppellateCaseNoticeType,j:AppellateCaseNoticeOriginalCourt,0,unbounded,
j:AppellateCaseNoticeType,j:AppellateCaseNoticeProsecutingAgency,0,unbounded,
j:AppellateCaseNoticeType,j:AppellateCaseNoticeDefendantEntity,0,unbounded,
j:AppellateCaseNoticeType,j:AppellateCaseNoticeProsecutingAttorney,0,unbounded,
j:AppellateCaseNoticeType,j:AppellateCaseNoticeReasonText,0,unbounded,
j:AppellateCaseNoticeType,j:AppellateCaseNoticeAugmentationPoint,0,unbounded,
j:AppellateCaseType,j:AppellateCaseBrief,0,unbounded,
j:AppellateCaseType,j:AppellateCaseDecision,0,unbounded,
j:AppellateCaseType,j:AppellateCaseJudgePanel,0,unbounded,
j:AppellateCaseType,j:AppellateCaseNotice,0,unbounded,
j:AppellateCaseType,j:AppellateCaseOriginalCase,0,unbounded,
j:AppellateCaseType,j:AppellateCaseRelatedCase,0,unbounded,
j:AppellateCaseType,j:AppellateCaseSanction,0,unbounded,
j:AppellateCaseType,j:AppellateCaseAugmentationPoint,0,unbounded,
cbrn:ArealDensityType,cbrn:unitsText,1,1,
nc:AreaType,nc:AreaDescriptionText,0,unbounded,
nc:AreaType,nc:AreaGeographic,0,unbounded,A local or map-specific geographically-based code used to describe an area.
nc:AreaType,nc:AreaRegion,0,unbounded,
nc:AreaType,nc:AreaAugmentationPoint,0,unbounded,
cbrn:ArrayXYType,cbrn:PointXY,0,unbounded,
cbrn:ArrayXYType,cbrn:XDescriptionText,0,unbounded,
cbrn:ArrayXYType,cbrn:YDescriptionText,0,unbounded,
cbrn:ArrayXYType,cbrn:ArrayXYAugmentationPoint,0,unbounded,
j:ArrestAgencyAssociationType,j:ArrestPrimaryAgencyIndicator,0,unbounded,
j:ArrestAgencyAssociationType,j:Arrest,0,unbounded,
j:ArrestAgencyAssociationType,j:ArrestAgency,0,unbounded,
j:ArrestAgencyAssociationType,j:ArrestAgencyAssociationAugmentationPoint,0,unbounded,
scr:ArrestAugmentationType,scr:HearingRequestIndicator,0,unbounded,
scr:ArrestAugmentationType,scr:ArrestMethod,0,unbounded,
scr:ArrestAugmentationType,j:Charge,0,unbounded,
scr:ArrestAugmentationType,im:AttorneyRightsIndicator,0,unbounded,
scr:ArrestAugmentationType,im:PedestrianIndicator,0,unbounded,
scr:ArrestAugmentationType,scr:TreatAsAdultIndicator,0,unbounded,
scr:ArrestAugmentationType,im:PhoneUseRightsIndicator,0,unbounded,
scr:ArrestAugmentationType,im:PhoneAttemptsQuantity,0,unbounded,
scr:ArrestAugmentationType,im:PhoneAssistIndicator,0,unbounded,
scr:ArrestAugmentationType,im:HearingRightsIndicator,0,unbounded,
scr:ArrestAugmentationType,im:FacingHarmIndicator,0,unbounded,
scr:ArrestAugmentationType,im:ConsulateRightsIndicator,0,unbounded,
scr:ArrestAugmentationType,im:AttorneyRequestIndicator,0,unbounded,
scr:ArrestAugmentationType,im:DistanceFromLandmarkMeasure,0,unbounded,
j:ArresteeType,j:ArresteeClearanceIndicator,0,unbounded,
j:ArresteeType,j:ArrestSequenceID,0,unbounded,
j:ArresteeType,j:Statute,0,unbounded,
j:ArresteeType,j:ArresteeArmedWith,0,unbounded,
j:ArresteeType,j:ArresteeJuvenileDisposition,0,unbounded,
j:ArresteeType,j:ArrestSubjectCount,0,unbounded,
j:ArresteeType,j:ArresteeAugmentationPoint,0,unbounded,
scr:ArrestMethodType,scr:ArrestMethodDescriptionText,0,unbounded,
scr:ArrestMethodType,scr:ArrestMethodCodeAbstract,0,unbounded,
scr:ArrestMethodType,scr:ArrestMethodAugmentationPoint,0,unbounded,
j:ArrestType,j:ArrestCommunitySupervisionIndicator,0,unbounded,
j:ArrestType,j:ArrestUnderInfluenceIndicator,0,unbounded,
j:ArrestType,j:ArrestAgency,0,unbounded,
j:ArrestType,j:ArrestAgencyRecordIdentification,0,unbounded,
j:ArrestType,j:ArrestApprehensionDetentionOrder,0,unbounded,
j:ArrestType,j:ArrestArraignmentDate,0,unbounded,
j:ArrestType,j:ArrestBailRecommendationText,0,unbounded,
j:ArrestType,j:ArrestCharge,0,unbounded,
j:ArrestType,j:ArrestIntoxicantInvolvedIndicator,0,unbounded,
j:ArrestType,j:ArrestInvolvedOrganization,0,unbounded,
j:ArrestType,j:ArrestInvolvedItem,0,unbounded,
j:ArrestType,j:ArrestInvolvedWeapon,0,unbounded,
